hostid	engine	Original JIRA	Core/Non-Core	Service Portal	DB_instance	Size	Blocker	Excelformula for pkmissing sheet	On-premise IP-RW	 DB VIP - RW	RDS VIP - RW	On-premise IP-RO	 DB VIP - RO	RDS VIP - RO	Region replica	jira	Expected Date	In Progress	Route53 RW Endpoint	Route53 RO Endpoint	Notes	Encrypted	hostid_dbname
gds_prod_snc1_db040	postgresql	GDS-7474 # __SOX__	Core		emea_edw_etl_prod	7324 kB			10.30.32.139	gds-snc1-prod-emea-edw-etl-jobs-rw-vip.snc1	dedicated	10.30.33.139	gds-snc1-prod-emea-edw-etl-jobs-ro-vip.snc1					Decommissioned					gds_prod_snc1_db040emea_edw_etl_prod
gds_prod_snc1_db040	postgresql	GDS-5350	Non-Core	goods-delivery-estimator	gd_estimator_prod	19 GB	PK Missing	Yes	10.30.32.122	gds-snc1-prod-gd-estimator-rw-vip.snc1	pg_noncore_us_057_prod	10.30.33.122	gds-snc1-prod-gd-estimator-ro-vip.snc1			GDS-32503		In Progress	gds-pg-noncore-us-057-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-057-prod-ro.prod.us-west-1.aws.groupondev.com	will be decomm		gds_prod_snc1_db040gd_estimator_prod
gds_prod_snc1_db040	postgresql	GDS-6193	Core	inbox_management_platform	im_push_prod	473 GB	PK Missing	Yes	10.30.32.127	gds-snc1-prod-im-push-n-rw-vip.snc1	dedicated	10.30.33.127	gds-snc1-prod-im-push-n-ro-vip.snc1			GDS-33529		In Progress	gds-im-push-prod-rw.prod.us-west-1.aws.groupondev.com	gds-im-push-prod-ro.prod.us-west-1.aws.groupondev.com	Active conn.		gds_prod_snc1_db040im_push_prod
gds_prod_snc1_db040	postgresql	GDS-7000	Core	goods-logistics-cartonizer	gl_cartonizer_prod	7476 kB			10.30.32.136	gds-snc1-prod-goods-logistics-cartonizer-rw-vip.snc1	dedicated	10.30.33.136	gds-snc1-prod-goods-logistics-cartonizer-ro-vip.snc1			GDS-32672		Decommissioned					gds_prod_snc1_db040gl_cartonizer_prod
gds_prod_snc1_db040	postgresql	GDS-7521	Non-Core	incentive-service	latam_incentives_prod	979 MB			10.30.32.181	gds-snc1-prod-latam-incentives-rw-vip.snc1		10.30.33.181	gds-snc1-prod-latam-incentives-ro-vip.snc1					Decommissioned			Started Insatce manually and stopped it		gds_prod_snc1_db040latam_incentives_prod
gds_prod_snc1_db040	postgresql	GDS-19724	Non-Core	checkoff	sulu_prod	9028 kB			10.30.32.121	gds-snc1-prod-sulu-rw-vip.snc1	pg_noncore_us_054_prod	10.30.33.121	gds-snc1-prod-sulu-ro-vip.snc1			GDS-28072		Predestroyed	gds-pg-noncore-us-054-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-054-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db040sulu_prod
gds_prod_snc1_db040	postgresql	GDS-19770	Non-Core	dsp-airflow	airflow2_prod	664 MB	No	No	10.30.32.124	gds-snc1-prod-airflow2-rw-vip.snc1		10.30.33.124	gds-snc1-prod-airflow2-ro-vip.snc1			GDS-31839		Decommissioned					gds_prod_snc1_db040airflow2_prod
gds_prod_snc1_db040	postgresql	GDS-7140	Core	online_booking_inventory_service	onl_book_inv_svc	795 MB	PK Missing	Yes	10.30.32.137	gds-snc1-prod-onl-book-inv-svc-rw-vip.snc1	dedicated	10.30.33.137	gds-snc1-prod-onl-book-inv-svc-ro-vip.snc1			GDS-32504		Decommissioned			will be decomm		gds_prod_snc1_db040onl_book_inv_svc
gds_prod_snc1_db040	postgresql	GDS-20187	Core	subscription-programs-app	program_enroll_prod	133 MB	PK Missing	Yes	10.30.32.130	gds-snc1-prod-program-enroll-rw-vip.snc1	dedicated	10.30.33.130	gds-snc1-prod-program-enroll-ro-vip.snc1			GDS-30281		Migrated	gds-program-enroll-prod-rw.prod.us-west-1.aws.groupondev.com	gds-program-enroll-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db040program_enroll_prod
gds_prod_snc1_db040	postgresql	GDS-6739	Core	dcos	conveyor_api_prod				10.30.32.134	gds-snc1-prod-conveyor-api-rw-vip.snc1	dedicated	10.30.33.134	gds-snc1-prod-conveyor-api-ro-vip.snc1		Yes			Decommissioned					gds_prod_snc1_db040conveyor_api_prod
gds_prod_snc1_db040	postgresql	GDS-6209			ambari_prod	2733 MB	PK Missing	Yes	10.30.32.132	gds-snc1-prod-gdoop-ambari-n-rw-vip.snc1		10.30.33.132	gds-snc1-prod-gdoop-ambari-n-ro-vip.snc1					Unknown			Active conn.		gds_prod_snc1_db040ambari_prod
gds_snc1_prod_db041	mysql	GDS-XXXXX		Test Instance	dminor_ansible	Nill	No	#N/A	10.30.32.13	gds-snc1-prod-fraud-rw-vip.snc1		10.30.33.13	gds-snc1-prod-fraud-ro-vip.snc1					Decommissioned			This DB instance was a test instance 		gds_snc1_prod_db041dminor_ansible
gds_snc1_prod_db041	postgresql	GDS-XXXXX			dminor_post				10.30.32.14	gds-snc1-prod-merchant-wallet-rw-vip.snc1		10.30.33.14	gds-snc1-prod-merchant-wallet-ro-vip.snc1					Decommissioned					gds_snc1_prod_db041dminor_post
gds_snc1_prod_db041	mysql	GDS-21617		Test Instance	gds_freebsd12_prod			#N/A	10.30.32.9			10.30.33.9						Decommissioned					gds_snc1_prod_db041gds_freebsd12_prod
gds_snc1_prod_db041	postgresql	GDS-21617			gds_pgbsd12_prod				10.30.32.10	gds-snc1-prod-accounting-rw-vip.snc1		10.30.33.10	gds-snc1-prod-accounting-ro-vip.snc1					Decommissioned					gds_snc1_prod_db041gds_pgbsd12_prod
gds_prod_snc1_db043	mysql	GDS-7386	Non-Core		apac_pop_prod	9.6 GB		#N/A	10.30.32.153	gds-snc1-prod-apac-pop-rw-vip.snc1		10.30.33.153	gds-snc1-prod-apac-pop-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27971 (Pre-destroy idle instances on cluster 043)		gds_prod_snc1_db043apac_pop_prod
gds_prod_snc1_db043	mysql	GDS-7274	Non-Core		merchbrandsdata_prod	7.2 GB		#N/A	10.30.32.150	gds-snc1-prod-merchbrandsdata-rw-vip.snc1		10.30.33.150	gds-snc1-prod-merchbrandsdata-ro-vip.snc1					Not Started			Application connection seen in Onprem		gds_prod_snc1_db043merchbrandsdata_prod
gds_prod_snc1_db043	mysql	GDS-7392			commeng_queue_prod	7.2 GB		#N/A	10.30.32.157	gds-snc1-prod-commeng-rw-vip.snc1		10.30.33.157	gds-snc1-prod-commeng-ro-vip.snc1			GDS-35051		Pre-destroyed			No Application to DB in Onprem		gds_prod_snc1_db043commeng_queue_prod
gds_prod_snc1_db043	mysql	GDS-7394	Core	cicero	contract_service_prod	4.5 GB		#N/A	10.30.32.158	gds-snc1-prod-contract-service-rw-vip.snc1	gds-contract-service-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.158	gds-snc1-prod-contract-service-ro-vip.snc1	gds-contract-service-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32437		Migrated					gds_prod_snc1_db043contract_service_prod
gds_prod_snc1_db043	mysql	GDS-6703  __SOX__			brnewbooking_prod	4.1 GB		#N/A	10.30.32.143	gds-snc1-prod-brnewbooking-rw-vip.snc1		10.30.33.143	gds-snc1-prod-brnewbooking-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27971 (Pre-destroy idle instances on cluster 043)		gds_prod_snc1_db043brnewbooking_prod
gds_prod_snc1_db043	mysql	GDS-6432	Core		getaways_prod	47 GB 		#N/A	10.30.32.141	gds-snc1-prod-getaways-rw-vip.snc1		10.30.33.141	gds-snc1-prod-getaways-ro-vip.snc1			GDS-35051		Pre-destroyed			No Application to DB in Onprem		gds_prod_snc1_db043getaways_prod
gds_prod_snc1_db043	mysql	GDS-7191	Core	travel-search	travel_search_prod	4.1 GB		#N/A	10.30.32.149	gds-snc1-prod-travel-search-rw-vip.snc1	gds-travel-search-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.149	gds-snc1-prod-travel-search-ro-vip.snc1	gds-travel-search-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29279		In Progress					gds_prod_snc1_db043travel_search_prod
gds_prod_snc1_db043	mysql	GDS-6872	Core	goods_prod	goods_prod	15 GB		#N/A	10.30.32.146	gds-snc1-prod-goods-rw-vip.snc1		10.30.33.146	gds-snc1-prod-goods-ro-vip.snc1					Not Started					gds_prod_snc1_db043goods_prod
gds_prod_snc1_db043	mysql	GDS-6684			analytics_prod			#N/A	10.30.32.147	gds-snc1-prod-analytics-rw-vip.snc1		10.30.33.147	gds-snc1-prod-analytics-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27971 (Pre-destroy idle instances on cluster 043)		gds_prod_snc1_db043analytics_prod
gds_prod_snc1_db043	mysql	GDS-7390			coffee_prod			#N/A	10.30.32.156	gds-snc1-prod-coffee-rw-vip.snc1		10.30.33.156	gds-snc1-prod-coffee-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27971 (Pre-destroy idle instances on cluster 043)		gds_prod_snc1_db043coffee_prod
gds_prod_snc1_db043	mysql	GDS-8366	Non-Core	config_wizard	confwiz_prod	0.1 GB		#N/A	10.30.32.160	gds-snc1-prod-confwiz-rw-vip.snc1	gds-my-noncore-us-006-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.160	gds-snc1-prod-confwiz-ro-vip.snc1	gds-my-noncore-us-006-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-34234		Not Started			to be abandoned		gds_prod_snc1_db043confwiz_prod
gds_prod_snc1_db043	mysql	GDS-6706 # __SOX__			brhotsite_prod			#N/A	10.30.32.144	gds-snc1-prod-brhotsite-rw-vip.snc1		10.30.33.144	gds-snc1-prod-brhotsite-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27971 (Pre-destroy idle instances on cluster 043)		gds_prod_snc1_db043brhotsite_prod
gds_prod_snc1_db043	mysql	GDS-6935	Core	consumer-data-service	cons_data_svc_prod	121.0 GB		#N/A	10.30.32.145	gds-snc1-prod-cons-data-svc-rw-vip.snc1	gds-cons-data-svc-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.145	gds-snc1-prod-cons-data-svc-ro-vip.snc1	gds-cons-data-svc-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-33523		Migrated					gds_prod_snc1_db043cons_data_svc_prod
gds_prod_snc1_db043	mysql	GDS-7395	Non-Core	coupons-revproc	coupon_prod	564.8 GB		#N/A	10.30.32.152	gds-snc1-prod-coupon-rw-vip.snc1	gds-coupon-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.152	gds-snc1-prod-coupon-ro-vip.snc1	gds-coupon-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-30043		In Progress					gds_prod_snc1_db043coupon_prod
gds_prod_snc1_db043	mysql	GDS-7508			emea_bi_prod	52.1 GB		#N/A	10.30.32.151	gds-snc1-prod-emea-bi-rw-vip.snc1		10.30.33.151	gds-snc1-prod-emea-bi-ro-vip.snc1			GDS-35103		Pre-destroyed			No Application to DB in Onprem		gds_prod_snc1_db043emea_bi_prod
gds_prod_snc1_db044	postgresql	GDS-4002	Core	goods-inventory-service	goods_inv_svc_prod	871 GB	PK Missing	Yes	10.30.32.191	gds-snc1-prod-n-goods-inv-svc-rw-vip.snc1	dedicated	10.30.33.191	gds-snc1-prod-n-goods-inv-svc-ro-vip.snc1			GDS-32505		Migrated	gds-goods-inv-svc-prod-rw.prod.us-west-1.aws.groupondev.com	gds-goods-inv-svc-prod-ro.prod.us-west-1.aws.groupondev.com	Need to replace Route 53		gds_prod_snc1_db044goods_inv_svc_prod
gds_prod_snc1_db047	mysql	GDS-6432	Core	backpack	demo_mysql_prod	0.0 GB		#N/A	10.30.32.141	gds-snc1-prod-getaways-rw-vip.snc1	dedicated	10.30.33.141	gds-snc1-prod-getaways-ro-vip.snc1			GDS-29507		Migrated			Onprem DB to be decommissioned		gds_prod_snc1_db047demo_mysql_prod
gds_prod_snc1_db050	postgresql	GDS-4806	Non-Core	keyword_insights	keyword_insights_prod	DECOMM	No	No	10.30.32.80	gds-snc1-prod-keyword-insights-rw-vip.snc1	pg_noncore_us_053_prod	10.30.33.80	gds-snc1-prod-keyword-insights-ro-vip.snc1					Decommissioned	gds-pg-noncore-us-053-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-053-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050keyword_insights_prod
gds_prod_snc1_db050	postgresql	GDS-4917	Core	custom-fields-service	customfieldsapp_prod	8292 kB	No	#N/A	10.30.32.92	gds-snc1-prod-customfieldsapp-rw-vip.snc1	dedicated	10.30.33.92	gds-snc1-prod-customfieldsapp-ro-vip.snc1		Yes	GDS-27161		Migrated	gds-customfieldapp-prod-rw.prod.us-west-1.aws.groupondev.com	gds-customfieldapp-prod-ro.prod.us-west-1.aws.groupondev.com	Need to replace Route 53		gds_prod_snc1_db050customfieldsapp_prod
gds_prod_snc1_db050	postgresql	GDS-5080	Core	relevance	searchotron_prod	55 MB	PK Missing	Yes	10.30.32.95	gds-snc1-prod-searchotron-rw-vip.snc1	dedicated	10.30.33.95	gds-snc1-prod-searchotron-ro-vip.snc1			GDS-32474		Decommissioned			will be decomm		gds_prod_snc1_db050searchotron_prod
gds_prod_snc1_db050	postgresql	GDS-4508	Core	lpapi	seo_landing_api_prod	134 GB	PK Missing	No	10.30.32.72	gds-snc1-prod-seo-landing-api-rw-vip.snc1	dedicated	10.30.33.72	gds-snc1-prod-seo-landing-api-ro-vip.snc1		Yes	GDS-28050		Migrated	gds-seo-landing-api-prod-rw.prod.us-west-1.aws.groupondev.com	gds-seo-landing-api-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050seo_landing_api_prod
gds_prod_snc1_db050	postgresql	GDS-19536	Core	gdt-automation-service	gdt_automation_prod	4524 MB		No	10.30.32.99	gds-snc1-prod-gdt-automation-rw-vip.snc1	dedicated	10.30.33.99	gds-snc1-prod-gdt-automation-ro-vip.snc1		Yes	GDS-31876		Migrated	gds-gdt-automation-prod-rw.prod.us-west-1.aws.groupondev.com	gds-gdt-automation-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050gdt_automation_prod
gds_prod_snc1_db050	postgresql	GDS-20419	Core	campaign_performance	campaign_perform_prod	79 GB	PK Missing	No	10.30.32.78	gds-snc1-prod-campaign-perform-rw-vip.snc1	dedicated	10.30.33.78	gds-snc1-prod-campaign-perform-ro-vip.snc1		Yes	GDS-31968		In Progress	gds-campaign-perform-prod-rw.prod.us-west-1.aws.groupondev.com	gds-campaign-perform-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050campaign_perform_prod
gds_prod_snc1_db050	postgresql	GDS-4611	Core	geo_taxonomy	geo_taxonomy_api_prod	16 GB	PK Missing	Yes	10.30.32.74	gds-snc1-prod-geo-taxonomy-api-rw-vip.snc1	dedicated	10.30.33.74	gds-snc1-prod-geo-taxonomy-api-ro-vip.snc1		Yes	GDS-33531		Not Started			will be decomm		gds_prod_snc1_db050geo_taxonomy_api_prod
gds_prod_snc1_db050	postgresql	GDS-4757	Core	relevance	deal_indexer_prod	93 MB	No	No	10.30.32.79	gds-snc1-prod-deal-indexer-rw-vip.snc1	dedicated	10.30.33.79	gds-snc1-prod-deal-indexer-ro-vip.snc1			GDS-29305		Decommissioned			Started Insatce manually and stopped it		gds_prod_snc1_db050deal_indexer_prod
gds_prod_snc1_db050	postgresql	GDS-5125 ## __SOX__	Core	billing-record-service	billing_record_prod	15 GB	PK Missing	No	10.30.32.96	gds-snc1-prod-billing-record-rw-vip.snc1	dedicated	10.30.33.96	gds-snc1-prod-billing-record-ro-vip.snc1			GDS-32322		Migrated	gds-billing-record-prod-rw.prod.us-west-1.aws.groupondev.com	gds-billing-record-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050billing_record_prod
gds_prod_snc1_db050	postgresql	GDS-20578	Non-Core	channel-manager-integrator-derbysoft	getaways_chan_mgr_prod	408 MB	No	No	10.30.32.97	gds-snc1-prod-getaways-chan-mgr-rw-vip.snc1	pg_noncore_us_053_prod	10.30.33.97	gds-snc1-prod-getaways-chan-mgr-ro-vip.snc1			GDS-32143		In Progress	gds-pg-noncore-us-053-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-053-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050getaways_chan_mgr_prod
gds_prod_snc1_db050	postgresql	GDS-4657	Non-Core	grafana	grafana_prod	8508 kB	No	No	10.30.32.75	gds-snc1-prod-grafana-rw-vip.snc1	pg_noncore_us_056_prod	10.30.33.75	gds-snc1-prod-grafana-ro-vip.snc1			GDS-32738		In Progress	gds-pg-noncore-us-056-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-056-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050grafana_prod
gds_prod_snc1_db050	postgresql	GDS-4876	Non-Core		coupons_digest_prod		No	No	10.30.32.91	gds-snc1-prod-coupons-digest-rw-vip.snc1		10.30.33.91	gds-snc1-prod-coupons-digest-ro-vip.snc1					Decommissioned					gds_prod_snc1_db050coupons_digest_prod
gds_prod_snc1_db050	postgresql	GDS-531 migration	Core	regla	regla	18 GB	No	No	10.30.32.76	gds-snc1-prod-regla-new-rw-vip.snc1	dedicated	10.30.33.76	gds-snc1-prod-regla-new-ro-vip.snc1			GDS-34235		In Progress	gds-regla-prod-rw.prod.us-west-1.aws.groupondev.com	gds-regla-prod-ro.prod.us-west-1.aws.groupondev.com	Active conn.		gds_prod_snc1_db050regla
gds_prod_snc1_db050	postgresql	GDS-4690	Core	targeted-deal-message	expiring_deals_prod	443 GB	PK Missing	Yes	10.30.32.77	gds-snc1-prod-expiring-deals-rw-vip.snc1	dedicated	10.30.33.77	gds-snc1-prod-expiring-deals-ro-vip.snc1			GDS-33811		Migrated	gds-expiring-deals-prod-rw.prod.us-west-1.aws.groupondev.com	gds-expiring-deals-prod-ro.prod.us-west-1.aws.groupondev.com	Active conn.		gds_prod_snc1_db050expiring_deals_prod
gds_prod_snc1_db050	postgresql	GDS-20600	Non-Core	hbw-signature-service	hbw_signature_prod	9108 kB	PK Missing	Yes	10.30.32.71	gds-snc1-prod-hbw-signature-rw-vip.snc1	pg_noncore_us_055_prod	10.30.33.71	gds-snc1-prod-hbw-signature-ro-vip.snc1			GDS-30260		Decommissioned	gds-pg-noncore-us-055-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-055-prod-ro.prod.us-west-1.aws.groupondev.com	service decommissioned		gds_prod_snc1_db050hbw_signature_prod
gds_prod_snc1_db050	postgresql	GDS-5041 # __SOX__	Non-Core	mx-merchant-analytics	mana_prod	587 GB	PK Missing	Yes	10.30.32.93	gds-snc1-prod-mana-rw-vip.snc1	dedicated	10.30.33.93	gds-snc1-prod-mana-ro-vip.snc1			GDS-32594		In Progress	gds-mana-prod-rw.prod.us-west-1.aws.groupondev.com	gds-mana-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050mana_prod
gds_prod_snc1_db050	postgresql	GDS-20397	Core	dsp-airflow	dsp_airflow_clv_prod	283 MB	No	No	10.30.32.73	gds-snc1-prod-dsp-airflow-clv-rw-vip.snc1	dedicated	10.30.33.73	gds-snc1-prod-dsp-airflow-clv-ro-vip.snc1			GDS-29540		Migrated	gds-dsp-airflow-clv-prod-rw.prod.us-west-1.aws.groupondev.com	gds-dsp-airflow-clv-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050dsp_airflow_clv_prod
gds_prod_snc1_db050	postgresql	GDS-5072 # __SOX__	Core	gpapi	gpapi_prod	10 MB			10.30.32.94	gds-snc1-prod-gpapi-rw-vip.snc1	dedicated	10.30.33.94	gds-snc1-prod-gpapi-ro-vip.snc1			GDS-32461		Decommissioned			Started Insatce manually and stopped it		gds_prod_snc1_db050gpapi_prod
gds_prod_snc1_db050	postgresql	GDS-6107 # __SOX__	Non-Core	supply_chain_gateway	supplychain_prod	7660 kB		No	10.30.32.98	gds-snc1-prod-supplychain-rw-vip.snc1	pg_noncore_us_057_prod	10.30.33.98	gds-snc1-prod-supplychain-ro-vip.snc1			GDS-32595		Migrated	gds-pg-noncore-us-057-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-057-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db050supplychain_prod
gds_prod_snc1_db051	mysql	GDS-18513 # __SOX__	Core	voucher-inventory	orders_prod	4979.5		#N/A	10.22.51.9	gds-snc1-prod-vis20-rw-vip.snc1	gds-us-vis20-rw.prod.us-west-1.aws.groupondev.com	10.22.46.9	gds-snc1-prod-vis20-ro-vip.snc1	gds-us-vis20-ro.prod.us-west-1.aws.groupondev.com	No	GDS-20832		Migrated					gds_prod_snc1_db051orders_prod
gds_prod_snc1_db052	mysql	GDS-18513 # __SOX__	Core	voucher-inventory	orders_prod	5096.4 GB		#N/A	10.22.51.10	gds-snc1-prod-vis20-ro1-vip.snc1	gds-us-vis20-rw.prod.us-west-1.aws.groupondev.com	10.22.46.10	gds-snc1-prod-vis20-ro-vip.snc2	gds-us-vis20-ro.prod.us-west-1.aws.groupondev.com		GDS-20832		In Progress			This is slave to 51m1.snc1.		gds_prod_snc1_db052orders_prod
gds_prod_snc1_db053	mysql	GDS-19187	Core	cerebro_v2	crbv2_drelephant_prod			#N/A	10.22.182.47	gds-snc1-prod-crbv2-drelephant-rw-vip.snc1	dedicated	10.22.183.47	gds-snc1-prod-crbv2-drelephant-ro-vip.snc1			GDS-29297		Decommissioned			Predestroyed wrt GDS-27972 (Pre-destroy idle instances on cluster 053)		gds_prod_snc1_db053crbv2_drelephant_prod
gds_prod_snc1_db053	mysql	GDS-9363	Non-Core	fast-core	fast_prod	1.6		#N/A	10.22.182.40	gds-snc1-prod-fast-rw-vip.snc1	gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.40	gds-snc1-prod-fast-ro-vip.snc1	gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-27598		Migrated					gds_prod_snc1_db053fast_prod
gds_prod_snc1_db053	mysql	GDS-9840	Core	affiliate-programs	affiliateprograms_prod	16.2 GB		#N/A	10.22.182.48	gds-snc1-prod-affiliate-programs-rw-vip.snc1	gds-affiliateprograms-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.48	gds-snc1-prod-affiliate-programs-ro-vip.snc1	gds-affiliateprograms-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-30161		Migrated					gds_prod_snc1_db053affiliateprograms_prod
gds_prod_snc1_db053	mysql	GDS-9112	Core	ultron-ui	ultron_prod	26.4 GB		#N/A	10.22.182.38	gds-snc1-prod-ultron-rw-vip.snc1	gds-ultron-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.38	gds-snc1-prod-ultron-ro-vip.snc1	gds-ultron-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-33038		Migrated					gds_prod_snc1_db053ultron_prod
gds_prod_snc1_db053	mysql	GDS-9363	Core	fast-core	mechazilla_prod	0.0 GB		#N/A	10.22.182.41	gds-snc1-prod-mechazilla-rw-vip.snc1	dedicated	10.22.183.41	gds-snc1-prod-mechazilla-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27972 (Pre-destroy idle instances on cluster 053)		gds_prod_snc1_db053mechazilla_prod
gds_prod_snc1_db053	mysql	GDS-8240	Non-Core	m3_local_dora	dora_prod	0 GB		#N/A	10.22.182.33	gds-snc1-prod-dora-mysql-rw-vip.snc1	my-noncore-us-004-prod	10.22.183.33	gds-snc1-prod-dora-mysql-ro-vip.snc1			GDS-33519		Decommissioned					gds_prod_snc1_db053dora_prod
gds_prod_snc1_db053	mysql	GDS-4175			testrail_arch_prod			#N/A	10.22.182.35	gds-snc1-prod-testrail-arch-rw-vip.snc1		10.22.183.35	gds-snc1-prod-testrail-arch-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27972 (Pre-destroy idle instances on cluster 053)		gds_prod_snc1_db053testrail_arch_prod
gds_prod_snc1_db053	mysql	GDS-7992			travel_notif_prod	37.2 GB		#N/A	10.22.182.36	gds-snc1-prod-travel-notif-rw-vip.snc1		10.22.183.36	gds-snc1-prod-travel-notif-ro-vip.snc1			GPROD-162930		Decommissioned					gds_prod_snc1_db053travel_notif_prod
gds_prod_snc1_db053	mysql	GDS-9157	Core	getaways_supply	getaways_supply_prod	165 GB		#N/A	10.22.182.42	gds-snc1-prod-getaways-supply-rw-vip.snc1	gds-getaways-supply-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.42	gds-snc1-prod-getaways-supply-ro-vip.snc1	gds-getaways-supply-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32104		In Progress					gds_prod_snc1_db053getaways_supply_prod
gds_prod_snc1_db053	mysql	GDS-19186	Core	gdoop	gdoop_drelephant_prod	3.8 GB		#N/A	10.22.182.43	gds-snc1-prod-gdoop-drelephant-rw-vip.snc1	dedicated	10.22.183.43	gds-snc1-prod-gdoop-drelephant-ro-vip.snc1			GDS-30235		Decommissioned					gds_prod_snc1_db053gdoop_drelephant_prod
gds_prod_snc1_db053	mysql	GDS-19533 # __SOX__	Core	message2ledger	message2ledger_prod	5884.9		#N/A	10.22.182.50	gds-snc1-prod-message2ledger-rw-vip.snc1	gds-message2ledger-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.50	gds-snc1-prod-message2ledger-ro-vip.snc1	gds-message2ledger-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-30262		Migrated					gds_prod_snc1_db053message2ledger_prod
gds_prod_snc1_db053	mysql	GDS-19498	Core	rocketman-commercial	rocketman_v2_n_prod	1706.2		#N/A	10.22.182.49	gds-snc1-prod-rocketman-v2-n-rw-vip.snc1	gds-rocketman-v2-n-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.49	gds-snc1-prod-rocketman-v2-n-ro-vip.snc1	gds-rocketman-v2-n-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29298		Migrated					gds_prod_snc1_db053rocketman_v2_n_prod
gds_prod_snc1_db053	mysql	GDS-8644	Core	janus	janus_prod	88.5 GB		#N/A	10.22.182.37	gds-snc1-prod-janus-metrics-rw-vip.snc1	gds-janus-metrics-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.37	gds-snc1-prod-janus-metrics-ro-vip.snc1	gds-janus-metrics-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-33658		In Progress					gds_prod_snc1_db053janus_prod
gds_prod_snc1_db053	mysql	GDS-9774			coupons_prod	28.9 GB		#N/A	10.22.182.46	gds-snc1-prod-coupons-rw-vip.snc1	gds-coupons_prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.46	gds-snc1-prod-coupons-ro-vip.snc1	gds-coupons_prod-ro.prod.us-west-1.aws.groupondev.com		GDS-30487		Migrated					gds_prod_snc1_db053coupons_prod
